<Trait>,Heritability_0.9_Rep_1,Heritability_0.9_Rep_2,Heritability_0.9_Rep_3,Heritability_0.9_Rep_4,Heritability_0.9_Rep_5,Heritability_0.9_Rep_6,Heritability_0.9_Rep_7,Heritability_0.9_Rep_8,Heritability_0.9_Rep_9,Heritability_0.9_Rep_10,Heritability_0.9_Rep_11,Heritability_0.9_Rep_12,Heritability_0.9_Rep_13,Heritability_0.9_Rep_14,Heritability_0.9_Rep_15,Heritability_0.9_Rep_16,Heritability_0.9_Rep_17,Heritability_0.9_Rep_18,Heritability_0.9_Rep_19,Heritability_0.9_Rep_20,Heritability_0.9_Rep_21,Heritability_0.9_Rep_22,Heritability_0.9_Rep_23,Heritability_0.9_Rep_24,Heritability_0.9_Rep_25,Heritability_0.9_Rep_26,Heritability_0.9_Rep_27,Heritability_0.9_Rep_28,Heritability_0.9_Rep_29,Heritability_0.9_Rep_30,Heritability_0.9_Rep_31,Heritability_0.9_Rep_32,Heritability_0.9_Rep_33,Heritability_0.9_Rep_34,Heritability_0.9_Rep_35,Heritability_0.9_Rep_36,Heritability_0.9_Rep_37,Heritability_0.9_Rep_38,Heritability_0.9_Rep_39,Heritability_0.9_Rep_40,Heritability_0.9_Rep_41,Heritability_0.9_Rep_42,Heritability_0.9_Rep_43,Heritability_0.9_Rep_44,Heritability_0.9_Rep_45,Heritability_0.9_Rep_46,Heritability_0.9_Rep_47,Heritability_0.9_Rep_48,Heritability_0.9_Rep_49,Heritability_0.9_Rep_50,Heritability_0.9_Rep_51,Heritability_0.9_Rep_52,Heritability_0.9_Rep_53,Heritability_0.9_Rep_54,Heritability_0.9_Rep_55,Heritability_0.9_Rep_56,Heritability_0.9_Rep_57,Heritability_0.9_Rep_58,Heritability_0.9_Rep_59,Heritability_0.9_Rep_60,Heritability_0.9_Rep_61,Heritability_0.9_Rep_62,Heritability_0.9_Rep_63,Heritability_0.9_Rep_64,Heritability_0.9_Rep_65,Heritability_0.9_Rep_66,Heritability_0.9_Rep_67,Heritability_0.9_Rep_68,Heritability_0.9_Rep_69,Heritability_0.9_Rep_70,Heritability_0.9_Rep_71,Heritability_0.9_Rep_72,Heritability_0.9_Rep_73,Heritability_0.9_Rep_74,Heritability_0.9_Rep_75,Heritability_0.9_Rep_76,Heritability_0.9_Rep_77,Heritability_0.9_Rep_78,Heritability_0.9_Rep_79,Heritability_0.9_Rep_80,Heritability_0.9_Rep_81,Heritability_0.9_Rep_82,Heritability_0.9_Rep_83,Heritability_0.9_Rep_84,Heritability_0.9_Rep_85,Heritability_0.9_Rep_86,Heritability_0.9_Rep_87,Heritability_0.9_Rep_88,Heritability_0.9_Rep_89,Heritability_0.9_Rep_90,Heritability_0.9_Rep_91,Heritability_0.9_Rep_92,Heritability_0.9_Rep_93,Heritability_0.9_Rep_94,Heritability_0.9_Rep_95,Heritability_0.9_Rep_96,Heritability_0.9_Rep_97,Heritability_0.9_Rep_98,Heritability_0.9_Rep_99,Heritability_0.9_Rep_100
Z025E0046,1.515376732,1.511836682,1.515528871,1.571658348,1.605727402,1.580482624,1.516649672,1.526427728,1.555235095,1.449795968,1.636245623,1.535169122,1.606623261,1.542740411,1.643595438,1.590915426,1.572413377,1.717977343,1.469807868,1.591206509,1.49526175,1.54730075,1.556984632,1.544542002,1.619337337,1.638999249,1.514563845,1.666125983,1.64701257,1.548344229,1.610630432,1.526969301,1.578293498,1.579752602,1.592967151,1.455757353,1.476784566,1.518016427,1.594393585,1.619831957,1.465422169,1.454319779,1.536932522,1.548565592,1.526500438,1.473754185,1.527616581,1.557620488,1.575899581,1.619750639,1.597848302,1.456734335,1.638608078,1.546026877,1.533729445,1.528689168,1.516545967,1.529384434,1.612743605,1.464950499,1.43251651,1.533297532,1.666214844,1.507192309,1.590772656,1.524239407,1.494130965,1.466975795,1.563051394,1.581039071,1.601364795,1.388596092,1.535418457,1.559600286,1.552835565,1.497716043,1.547986159,1.585974338,1.479718785,1.638640759,1.528456193,1.505605216,1.649478178,1.470018397,1.518411432,1.692522212,1.698234348,1.550687213,1.602972988,1.5181284,1.541319933,1.523965656,1.415563643,1.541356989,1.560825148,1.544811768,1.618841436,1.60541629,1.486312959,1.654933259
Z025E0047,2.289260881,2.129027565,2.090124865,2.219878471,2.226990221,2.246253705,2.169071589,2.252834172,2.208477651,2.138122619,2.16221235,2.153941874,2.308283161,2.165614486,2.212564019,2.211059697,2.221024673,2.201388657,2.154251874,2.125007403,2.179841184,2.203916897,2.241556628,2.22019885,2.195038283,2.206689845,2.179792919,2.285347505,2.316080899,2.1512014,2.398083751,2.117900918,2.053965631,2.177726579,2.23672188,2.248445813,2.241355218,2.072966611,2.183542792,2.150983458,2.122915518,2.133281962,2.221329184,2.237357506,2.215756469,2.195342696,2.233839343,2.180028417,2.141669828,2.226974072,2.076199217,2.227400861,2.244777397,2.179018546,2.215490717,2.15154125,2.359373662,2.297674594,2.190330747,2.194550798,2.217058043,2.131205264,2.193468575,2.236773927,2.227891141,2.196697556,2.073736569,2.144497749,2.176427632,2.199493718,2.206604573,2.220723835,2.218942328,2.118594349,2.148121459,2.2039761,2.119442582,2.28702286,2.252355364,2.238842867,2.272094271,2.181268759,2.285474061,2.278701034,2.183484716,2.231050837,2.259000926,2.248843728,2.299679862,2.226998967,2.100374653,2.17312136,2.218372575,2.264433298,2.165005512,2.204570807,2.086772163,2.210435776,2.243164437,2.216210831
Z025E0048,0.763954445,0.690440172,0.879724785,0.96578456,0.907469614,0.898357463,0.886400941,0.831323254,0.788186122,0.720529284,0.855422516,0.811241877,0.837331907,0.819991086,0.809760019,0.800348278,0.889520267,0.773988174,0.841869839,0.798406101,0.812426678,0.712360368,0.838670355,0.788818159,0.776104772,0.806657059,0.724772388,0.822220492,0.790975523,0.969433904,0.878534075,0.92170073,0.769546237,0.888468945,0.835742656,0.837996822,0.828368459,0.807000813,0.82708191,0.810661572,0.785968323,0.831840952,0.810830234,0.84641938,0.704353462,0.840167866,0.870539661,0.81620826,0.902035057,0.830525046,0.720178884,0.865604031,0.763430056,0.805447692,0.822546899,0.8517588,0.797092305,0.766347482,0.76348565,0.767568251,0.801262974,0.739673713,0.818291347,0.812067032,0.787574761,0.899997643,0.755951555,0.832007736,0.800508021,0.765334072,0.770976311,0.850096365,0.922790651,0.813679877,0.835547318,0.815310753,0.684175629,0.777142189,0.820239697,0.819945934,0.701976205,0.781278663,0.71642369,0.842756227,0.768931832,0.837711684,0.939286622,0.818562205,0.761405525,0.779628434,0.819999359,0.917517208,0.864110653,0.757725374,0.840149174,0.790112287,0.679768632,0.743892746,0.893297856,0.780660728
Z025E0049,1.588380945,1.417582484,1.505911991,1.428274747,1.607732657,1.42041966,1.469753572,1.463348794,1.55467217,1.399268643,1.46289888,1.445479342,1.414648381,1.32869094,1.346074367,1.503814297,1.432135407,1.494791999,1.498985656,1.524234725,1.627964421,1.486620891,1.566619993,1.460065427,1.428600936,1.494787484,1.491850034,1.55910458,1.497647892,1.353134299,1.468229735,1.437268401,1.421096284,1.467317937,1.496850301,1.448718587,1.479545385,1.423252288,1.401000382,1.35179477,1.386861894,1.402825923,1.578329501,1.444971798,1.501462748,1.431322352,1.486710976,1.429935688,1.484442755,1.490341129,1.511383625,1.412138173,1.510247599,1.443824795,1.453369399,1.380696181,1.415568744,1.502288156,1.569557651,1.461635071,1.39992473,1.409525426,1.495860083,1.415543949,1.395639015,1.443167058,1.298867986,1.27184451,1.598898794,1.40704708,1.351386192,1.373862809,1.399780321,1.4464296,1.496944088,1.622691238,1.502360551,1.381686925,1.48134713,1.508103009,1.268177382,1.502099353,1.572401604,1.445823153,1.598244985,1.525171551,1.497534364,1.423976851,1.346266745,1.511253036,1.444577495,1.427608108,1.45388052,1.634513745,1.431472045,1.45251536,1.476567485,1.488613625,1.405476133,1.365752039
Z025E0050,3.26049292,3.260938772,3.2861649,3.440127781,3.322011961,3.128359108,3.191887968,3.285738463,3.421143746,3.275071296,3.376876375,3.252196899,3.219958045,3.25569078,3.254847057,3.214451574,3.28909281,3.21679887,3.274383976,3.332681658,3.16440847,3.291415054,3.240105796,3.143455104,3.296766972,3.359310232,3.289775559,3.233755783,3.357859069,3.269419072,3.247809524,3.265935825,3.253511993,3.285401672,3.336621708,3.290789182,3.278190835,3.107632948,3.315901667,3.259857829,3.349063534,3.312859107,3.222002529,3.218964828,3.280380138,3.285981084,3.355916822,3.324094478,3.310058492,3.253028575,3.287420265,3.215642513,3.337412681,3.358142396,3.329911538,3.223804766,3.312579011,3.293788472,3.256564724,3.198918859,3.329118205,3.320570867,3.273298548,3.218128887,3.208538599,3.249872428,3.389577113,3.250368397,3.243164456,3.261178314,3.195034632,3.169129745,3.255817158,3.265305972,3.285239726,3.283349463,3.261942149,3.208693547,3.20301139,3.28464448,3.279974806,3.240253319,3.241426857,3.331616586,3.410361908,3.181669066,3.2310268,3.380615414,3.263554813,3.205043737,3.406058465,3.27334556,3.236201937,3.261668794,3.199222629,3.228190519,3.221021195,3.271718018,3.301642191,3.309703292
Z025E0052,1.683152729,1.830877558,1.807207358,1.664970308,1.725741691,1.785333827,1.843298533,1.628028338,1.792111114,1.762640042,1.657176369,1.736449757,1.742922232,1.751952408,1.670216424,1.718267206,1.73541604,1.671497133,1.715802615,1.583200659,1.816238473,1.769522919,1.818058762,1.877279238,1.763483927,1.842166322,1.733640626,1.675665845,1.727736147,1.825865923,1.837206779,1.777017211,1.66292685,1.747065247,1.750430567,1.712831748,1.731129574,1.715083856,1.741245476,1.722776893,1.65862172,1.614485273,1.654471555,1.801636028,1.760740675,1.734273538,1.800517293,1.719484155,1.797382863,1.937150393,1.676745855,1.768062036,1.592779183,1.60884765,1.739206936,1.774052196,1.713332221,1.7728058,1.796950994,1.741261684,1.773721979,1.699752098,1.772946345,1.713605268,1.882364879,1.726639618,1.783494254,1.850462254,1.700142441,1.60327936,1.859367113,1.795794389,1.660125439,1.735785733,1.650857543,1.720134193,1.774920762,1.76023222,1.753927788,1.729339858,1.707924186,1.676068686,1.856135806,1.753754342,1.86071989,1.773460156,1.676491426,1.781124391,1.742931241,1.760467021,1.716196986,1.696468096,1.657347235,1.804681058,1.743832554,1.650280399,1.654576977,1.730586631,1.60232958,1.777652825
Z025E0053,1.021741767,1.025888708,0.895800019,1.122242699,0.958739407,0.933390146,0.926999467,1.009760341,1.108751641,0.895555497,0.954050959,0.934605221,0.817600155,0.896221517,0.814588091,0.836439981,0.84460462,0.98335613,0.950819468,0.949255995,0.941944309,0.967741144,1.030614197,0.821049019,0.952382931,1.036473851,0.986265075,0.943260428,0.886613995,1.019073163,0.960163341,0.937611926,0.91468109,0.834752727,0.911842548,0.897391963,0.907419765,0.978288733,0.929342749,1.041018883,0.979846092,1.030440467,0.981072189,0.870228393,0.856480587,0.958383482,0.956531103,0.909037917,1.05642031,1.00177094,0.905103906,1.069156838,1.009084272,0.918599118,0.867611753,1.025591791,0.882681805,0.970409657,1.03635264,1.011149869,1.033122336,0.861373637,0.701228027,0.903387438,1.022721542,0.892094588,0.889824135,0.919179311,0.995099151,0.916443434,1.032095712,1.065061352,0.912056821,0.960708423,0.973546721,0.942433127,0.995231909,1.009488345,1.018383276,0.948756636,1.010510095,0.920182234,0.973741054,0.9922179,0.909274537,0.83050992,0.914728505,0.975921192,0.936645612,0.917256392,1.026546956,0.781795379,1.092867285,0.901096546,1.060868823,0.954850308,1.012428156,0.82856459,1.025672269,0.957169099
Z025E0054,2.097658156,2.095000591,2.151228168,2.15628776,2.125829317,2.138761643,2.190602375,2.140679012,2.097589089,2.309341036,2.076739108,2.097386601,2.170822626,2.189189683,2.113964066,2.207593427,2.117548006,2.170384424,2.177078646,2.045426755,2.037108706,2.090542713,2.101046211,2.215656099,2.166630511,2.074223922,2.176448638,2.044084538,2.11864381,2.158372737,2.165516022,2.164991575,2.128242542,2.069287341,2.120989908,2.056166853,2.068268643,2.115545297,2.147025878,2.117207555,2.211908244,2.170737194,2.164878521,2.100590371,2.152478629,2.049607377,2.135255736,2.187599037,2.202756278,2.169105628,2.191620005,2.179253109,2.133944831,2.173455154,2.096080228,2.111567086,2.134960876,2.127696218,2.04021935,2.147052884,2.116005019,2.230732137,2.093807122,2.173334059,2.160439785,2.10007505,2.106742591,2.118401397,2.112392395,2.164079415,2.036135075,2.02609013,2.161897262,2.122097757,2.231972058,2.103518916,2.173614406,2.184357355,2.047393125,2.126822926,2.223206517,2.175634528,2.186354837,2.126514314,2.173894021,2.09103286,2.065016643,2.206873944,2.185407874,2.188197793,2.0880285,2.185118949,2.154131759,2.15684111,2.124195904,2.171963153,2.066582006,2.05959264,2.088698354,2.132445781
Z025E0055,0.789714536,0.956665589,0.876851536,0.825070469,0.933301826,0.904205024,0.777563776,0.977315001,0.899084658,0.864377536,0.846225237,0.811593193,0.958827486,0.93774192,0.987485442,0.853050844,0.904361738,0.958593261,0.917915882,0.924680744,0.955259342,0.862586222,0.906090025,0.842408557,0.859333913,0.906292584,0.893972309,0.913495609,1.041138616,1.029857821,0.893464862,0.741969498,0.920703001,0.925603971,0.8165622,0.893262833,0.930053112,0.884643885,0.848841647,0.938056722,0.929873046,0.922972933,0.957491055,0.860326051,1.018847253,0.931488623,0.86199341,0.905631213,0.850418149,0.896828473,0.95263382,1.015339188,0.851888578,1.019900682,0.966903324,0.843501292,0.856542537,0.982348201,0.846165472,0.94364432,0.935399992,1.003935837,0.941264157,0.842821135,0.923321414,0.961613088,1.023577273,0.894140451,0.964811049,0.868832505,0.992667386,0.785118513,0.845179515,0.951006572,0.814965492,0.806180758,0.882258139,0.868868915,0.978158823,0.952573331,0.926803865,0.959214313,0.987635783,0.884588117,0.917822144,0.902211836,0.968623917,0.929858018,0.909221993,0.890139188,0.970178671,0.896008214,0.786346317,0.850611167,0.980033085,0.915858116,0.908874963,0.877637448,0.881673332,0.783746756
Z025E0056,1.278889565,1.445569979,1.346360995,1.335481299,1.437712617,1.358525542,1.394044884,1.173932645,1.437233982,1.330217704,1.43530757,1.361537671,1.354714371,1.344071499,1.367790629,1.439468702,1.32342852,1.315840185,1.256809609,1.281902924,1.250887784,1.276148746,1.326495682,1.344167067,1.344297829,1.244501364,1.430710535,1.354484673,1.410882098,1.249819758,1.268874856,1.318069768,1.458447895,1.344295236,1.400654771,1.234458269,1.19438546,1.293788411,1.275438668,1.411904704,1.480749915,1.249352754,1.339959862,1.361346754,1.39144369,1.321162672,1.356689286,1.304309377,1.310906603,1.359495209,1.338431517,1.412100838,1.168682806,1.361466674,1.182178495,1.329385859,1.246268704,1.32976327,1.29599369,1.364530035,1.318533179,1.361188123,1.384253191,1.286711044,1.297633385,1.35777789,1.227331792,1.180221686,1.32895539,1.401955217,1.322558458,1.292513256,1.422496788,1.311694695,1.324677793,1.386871098,1.219011903,1.397483969,1.327016077,1.305156578,1.391624931,1.26182132,1.247157329,1.347185457,1.41184248,1.323420984,1.276565803,1.319590886,1.390066733,1.452217792,1.283880877,1.373085509,1.294546854,1.257134556,1.282487117,1.210107518,1.266949462,1.288603571,1.413594951,1.352106002
Z025E0057,3.274592784,3.248542563,3.094571625,3.244859067,3.175549527,3.101679976,3.210228446,3.132551731,3.114169827,3.189638524,3.248781539,3.259332643,3.252668962,3.142936411,3.134271205,3.361277421,3.225925888,3.174157978,3.168884476,3.24672059,3.117977917,3.12358287,3.213743417,3.184993862,3.310256086,3.210978708,3.215211422,3.282385926,3.258889162,3.250729903,3.21299963,3.250236473,3.276050613,3.231585853,3.225070975,3.100578321,3.257763895,3.2966046,3.230458996,3.198310846,3.212995867,3.306050878,3.248791728,3.240167177,3.160856113,3.272062327,3.24281155,3.207850371,3.130281429,3.203534862,3.223875837,3.343309319,3.215658115,3.133295928,3.317808528,3.162661986,3.151415857,3.241714099,3.194310109,3.32161718,3.339656956,3.25720526,3.332099102,3.205563707,3.290957424,3.277624686,3.257680547,3.260416636,3.216455314,3.28058047,3.18477757,3.182817062,3.221869042,3.291623274,3.263437749,3.101681343,3.233281597,3.157996775,3.31744111,3.269327563,3.251384695,3.224685747,3.155285934,3.078277363,3.283437985,3.164618709,3.235442384,3.153569048,3.146658361,3.181075976,3.245337455,3.199413538,3.224059765,3.274607808,3.289998114,3.099761192,3.107125416,3.285515211,3.23922299,3.150282606
Z025E0058,3.250003325,3.438625786,3.169221068,3.297701369,3.259712246,3.207839122,3.318016919,3.353867597,3.162865086,3.221112558,3.256970278,3.360298763,3.298077331,3.346894091,3.271158164,3.372076316,3.317995029,3.497635689,3.316556285,3.270339447,3.358282617,3.365651013,3.362407876,3.363507187,3.285664195,3.316794584,3.326327956,3.268989548,3.317019351,3.177275427,3.286477867,3.330429875,3.272672023,3.276511498,3.372657578,3.376534973,3.318088862,3.292326776,3.311680553,3.309680338,3.272128986,3.392333012,3.333882551,3.263340564,3.331271145,3.360397981,3.327351162,3.324989684,3.333375191,3.308274516,3.342136602,3.370923985,3.266705503,3.242081038,3.248945174,3.204819585,3.215219304,3.402564577,3.314958117,3.384022478,3.284568558,3.256815089,3.252536384,3.255950846,3.236837399,3.378686922,3.254057616,3.335469701,3.276529166,3.373219121,3.311411768,3.26841831,3.538970096,3.386311716,3.259594053,3.417763998,3.317126067,3.363427422,3.355423181,3.41942714,3.296037633,3.372805207,3.272333111,3.308662382,3.35101921,3.252755939,3.375383713,3.327282546,3.248669509,3.203426962,3.33656467,3.297534857,3.291642802,3.34732566,3.27983386,3.194837179,3.348203191,3.404621859,3.335775366,3.239420074
Z025E0059,2.24019838,2.170133202,2.128846631,2.306635071,2.143482697,2.158426549,2.211193771,2.218024777,2.274669683,2.184171385,2.214802278,2.298784771,2.231102616,2.279456052,2.203842306,2.221988607,2.25237253,2.223481397,2.149835906,2.202448216,2.288813167,2.142640561,2.184255308,2.11451045,2.247436795,2.185605674,2.094094257,2.185049507,2.149546564,2.307903294,2.288116187,2.123303947,2.002742766,2.263334582,2.293216463,2.211378848,2.214659284,2.164565664,2.130917699,2.284936583,2.247335085,2.104291454,2.158316681,2.184702871,2.224163245,2.13546522,2.111256573,2.132234123,2.113746536,2.168801189,2.209512191,2.196768245,2.32202173,2.139216311,2.173342117,2.199812293,2.147544822,2.230084859,2.211761806,2.209556226,2.268199704,2.150347609,2.251620722,2.176983292,2.210077538,2.241752138,2.027531387,2.135849626,2.308105088,2.107417187,2.260718523,2.151228485,2.122613969,2.240117104,2.189787349,2.124577616,2.088430246,2.191340156,2.1007237,2.143977524,2.281059081,2.181134545,2.120058937,2.226611104,2.197921205,2.2140851,2.191599395,2.186988234,2.163576556,2.178658435,2.205324687,2.112892086,2.087903221,2.000654907,2.174476167,2.200934199,2.047113761,2.157065726,2.304768866,2.108233167
Z025E0060,0.914628517,0.971889213,0.972598923,0.883453182,0.932255924,0.87523323,0.92709183,0.920643487,0.93792661,0.845429374,0.909306805,0.838655729,0.811896327,0.979937768,1.046963755,1.053896356,0.94345511,0.923008551,0.975373463,0.89050505,0.948580898,1.000549315,0.991891731,1.018763708,1.118743637,0.941806777,0.914482511,0.965211844,1.007171343,0.977402415,0.872932487,1.019432927,0.933324069,0.887231279,0.963771731,1.066810109,0.859040852,0.908750927,0.968938833,0.88949143,1.009926528,0.918437616,1.006370843,1.074307409,0.876144257,0.937030649,0.921503754,0.875759198,1.020902644,0.880341808,0.92851264,0.913730349,1.078139617,0.940736803,0.999938867,0.976482192,0.909775213,0.986317603,0.944077345,0.9286292,0.98874872,1.000934683,1.009329585,1.031535025,1.023537433,0.950440257,0.842014368,0.947136698,0.968002395,0.988007374,0.927348009,1.004234728,0.932456439,1.062723851,0.992158025,1.045047379,0.87710687,0.774625133,0.936597669,0.995907489,0.84201361,0.923423375,1.000766678,0.974890485,1.053418582,0.838598755,0.910670251,0.94923927,0.894804348,0.900654637,0.91009607,0.812148198,1.019677529,0.912189027,0.917230622,0.949279271,0.913048496,0.949478111,0.85054607,0.982358914
Z025E0061,2.030292473,1.956483492,1.971175377,1.861264517,2.008476221,1.904545053,2.006590455,2.025134823,1.917935991,1.973499608,1.843164608,1.997413953,1.93250158,2.051640716,1.870066051,2.038704178,2.079603755,1.959203204,1.992742967,1.881829159,2.028536889,1.965599635,2.021341271,1.835687672,1.955899545,2.026012441,2.069727905,2.03137168,1.937581428,1.852399199,1.922424864,1.961995642,1.942668613,1.890442187,1.840917167,1.914230889,2.027365616,2.016200008,1.951420424,2.053873596,2.110204366,1.927374415,2.007455715,1.989949257,1.934075597,2.011634936,1.927293399,1.91174068,2.017947353,1.958751438,1.859030196,2.002890293,2.093451641,2.021438576,1.890112525,1.976853633,2.01226053,1.912962053,2.099894719,1.925833696,1.944263671,1.968358432,1.895453656,1.96893489,1.895962779,1.912236895,2.037974368,2.069308292,2.01040586,1.962570761,1.960371672,1.879489415,2.012407911,1.902908469,1.965878923,1.84103283,2.02504505,2.085674024,1.923929621,1.919864921,1.930821431,1.976249734,1.971198132,2.041860707,1.956764509,1.877509339,2.031350993,1.900813618,2.052768642,1.892414917,1.896009278,1.951599787,1.88944252,1.949126606,1.889562603,1.97023784,1.972887511,1.955928896,1.965963091,2.01544841
Z025E0063,2.430612932,2.428511063,2.384464843,2.521222241,2.428005003,2.402680535,2.397159034,2.497116435,2.417969986,2.502445407,2.511700759,2.410638178,2.31068376,2.395473203,2.251305537,2.3667923,2.388635475,2.370194433,2.369168403,2.369039001,2.399713588,2.421274544,2.407333629,2.431630597,2.330131034,2.459240153,2.364635489,2.502062719,2.432327839,2.471435037,2.4079241,2.380924693,2.404361727,2.474865115,2.438537921,2.340937986,2.488924036,2.461018038,2.378500684,2.329461739,2.408358081,2.482301925,2.458900844,2.35136835,2.414430034,2.379765699,2.433140487,2.582970783,2.442237499,2.449809569,2.229747673,2.34384543,2.391393764,2.314957323,2.534966035,2.496784463,2.411959407,2.429448219,2.329768988,2.395073509,2.445860844,2.515979849,2.403501585,2.518640697,2.415492106,2.479975147,2.423623384,2.448650796,2.370047206,2.508664316,2.424343071,2.365887608,2.416872218,2.366295694,2.497014903,2.509894005,2.39397,2.33478543,2.345377397,2.406847065,2.391139521,2.44907281,2.38816793,2.369998226,2.43562586,2.399674709,2.382028573,2.436400111,2.347508605,2.3804218,2.356869949,2.376177685,2.3289283,2.541012664,2.419692263,2.396306505,2.566092684,2.309398083,2.631203338,2.431520391
Z025E0064,1.812242507,2.016742849,1.945644207,2.06290127,1.968417948,1.97455483,1.953201798,1.862834578,1.977209318,1.857129666,1.919091853,1.978191063,1.96404329,1.91336831,1.833123131,1.962543227,1.9687554,1.831613024,2.029260752,1.857666199,1.932635096,1.987831978,1.905402336,1.936624834,1.881320177,1.999447909,1.959288722,1.893748485,1.962133584,1.92358793,1.898431018,1.791172937,1.908987597,1.962830977,1.945488689,1.985150593,1.997446309,2.041299358,1.953578024,1.904649674,1.860555518,1.928201468,1.853424783,1.913370716,1.985598242,1.886207013,1.935587656,1.927360436,1.912878237,2.032629324,2.007163678,1.977916481,1.972241213,2.01229853,1.91610023,2.029262051,1.928372367,1.912963179,1.959732644,1.874744035,1.891897353,2.06728369,1.933193325,1.957527516,1.895214508,1.997132688,1.968816845,1.997004435,1.999741806,1.980599925,1.982087331,1.860338727,1.992256219,1.999618983,1.886098724,1.948181402,1.958665282,1.927473847,1.980319582,1.89152885,2.016207207,1.967106785,2.005493832,2.017985293,1.943124106,1.871466018,1.994878294,1.935870874,1.972684119,1.949378365,1.923548638,2.073229313,1.970513165,1.883230841,1.869738235,1.960423586,1.884554777,1.895226688,1.899343918,1.904341796
Z025E0065,1.146381249,1.296550757,1.120183361,1.255061804,1.14735249,1.211231969,1.276945541,1.182448445,1.24543895,1.28766704,1.12318705,1.132200507,1.299288467,1.242340039,1.184700154,1.263674805,1.302829196,1.221809224,1.276196775,1.290913088,1.24657644,1.268530412,1.264707128,1.31164335,1.119830353,1.179120655,1.189608596,1.314821836,1.259971339,1.172243565,1.141896575,1.168092156,1.114739744,1.213296762,1.132133208,1.246652476,1.167280094,1.276855663,1.284658999,1.257172464,1.274303947,1.23288787,1.180186302,1.240901753,1.199820727,1.156041152,1.27045394,1.298681807,1.212012537,1.349612712,1.243405371,1.243136129,1.220377448,1.271968891,1.183883286,1.196542033,1.202702857,1.172296364,1.139641909,1.042861308,1.335620419,1.257617317,1.330929503,1.304324974,1.279315622,1.320940758,1.181168526,1.304301316,1.237878778,1.283428407,1.195817529,1.312062852,1.250102014,1.179693338,1.150516968,1.230029939,1.201872082,1.281577518,1.170674256,1.301248425,1.214431341,1.278341455,1.261967802,1.214126257,1.277396159,1.317989408,1.145952076,1.233584607,1.281721146,1.194405564,1.255447797,1.239671754,1.255701172,1.26433162,1.201621844,1.305887011,1.279244088,1.254272961,1.252960603,1.203423221
Z025E0066,1.26004138,1.198212773,1.279257124,1.247067469,1.164154829,1.200379894,1.223681929,1.232881101,1.200675315,1.145841718,1.317454758,1.166988766,1.216331323,1.217460615,1.268291653,1.205250106,1.153236436,1.272891799,1.244418884,1.174471762,1.156751092,1.309466032,1.145966883,1.249399114,1.087450969,1.171431889,1.263349885,1.238021642,1.162117191,1.329464173,1.253811629,1.09034158,1.158104773,1.309129897,1.250448235,1.200453131,1.211974765,1.274811291,1.289570052,1.185102349,1.284407424,1.171597977,1.120643288,1.271973629,1.237748969,1.249772626,1.242774325,1.309420501,1.248437652,1.306498104,1.274344842,1.224400604,1.344517594,1.194595132,1.116776521,1.091069156,1.186543434,1.23021603,1.204457013,1.196715863,1.051616216,1.217257242,1.171363586,1.239773647,1.314805978,1.104600793,1.21533808,1.267299718,1.242504784,1.150667269,1.309439492,1.221094025,1.190491823,1.063574831,1.236431222,1.291863698,1.158085063,1.22909769,1.108239095,1.265329603,1.288141471,1.143954764,1.274447934,1.231795607,1.286477326,1.293881253,1.221173095,1.138845374,1.221099477,1.226758601,1.298203328,1.246934877,1.28299536,1.228318503,1.199779401,1.216404224,1.156758569,1.197783281,1.205728512,1.209410164
Z025E0067,2.029506436,2.018295283,2.109805961,1.980045271,1.979631509,2.069639579,2.072872908,2.124320558,2.078885919,2.059522758,2.208913563,2.01798587,2.09476929,2.067704448,2.037898681,2.127314542,2.119229907,2.177546494,2.046773816,2.118170956,2.051126587,2.107255623,2.188393605,2.041057209,2.012562209,2.095294435,1.994321099,2.071183938,2.037889474,2.088702771,2.128906108,2.012178636,2.116737072,2.096040634,2.221207081,2.065506396,2.010232736,2.128803847,2.079439859,2.074877866,2.066760794,2.108941368,2.219376618,2.090917375,2.054615138,2.0514121,2.014042757,2.040695943,2.154929093,2.079532708,2.152376955,2.086677262,2.158708979,2.045506372,2.00650873,2.146566197,2.082782565,1.97929598,2.110453488,2.029636589,2.047878664,2.172108009,2.127850368,2.012392671,2.058100041,2.087447181,2.088667502,1.972364715,2.116981772,2.153808685,2.003424005,2.054304084,2.03392443,2.014088731,2.014474501,2.086205526,2.023791892,1.899138419,1.981828635,2.139562365,2.024394164,2.099100191,2.133760752,2.047957633,2.102719478,2.161696084,2.087965178,2.081690425,2.050390143,2.15829362,2.069774101,2.098612251,1.931343041,2.087013475,2.066501493,2.073493912,2.054987331,2.06858836,2.07591849,2.072264229
